views,comments,AFRAID,AMUSED,ANGRY,ANNOYED,DONT_CARE,HAPPY,INSPIRED,SAD
1004539,12,0.099147777,0.121533742,0.112775645,0.127409553,0.126404849,0.106899001,0.196475559,0.109353873
1506693,120,0.125997118,0.114337684,0.115888896,0.124396417,0.118835515,0.099096893,0.183862193,0.117585285
2141928,162,0.10069448,0.110926794,0.122651145,0.134690886,0.129211522,0.102553574,0.189275474,0.109996125
1155507,32,0.109098991,0.115232171,0.117690999,0.12501417,0.123973709,0.106978364,0.185590596,0.116421002
2094497,76,0.093188945,0.111299689,0.117874337,0.134208285,0.130463561,0.099463384,0.198142958,0.115358842
4456309,489,0.089057087,0.121959974,0.113449049,0.132576434,0.129694734,0.106572368,0.209149591,0.097540764
1158020,164,0.129476772,0.107865312,0.11817777,0.13207904,0.119645386,0.103055903,0.178021817,0.111678
1294952,42,0.119768259,0.124744858,0.1152008,0.130613873,0.123658473,0.099686833,0.180334432,0.105992473
1607427,75,0.103479722,0.130289295,0.113588004,0.126251951,0.129290138,0.109540097,0.18727852,0.100282273
4615013,155,0.107547807,0.14691124,0.099929181,0.127176776,0.127097633,0.110658685,0.17764859,0.103030087
1034518,38,0.079610117,0.120312375,0.115360516,0.138713123,0.142341759,0.105561817,0.196158255,0.101942039
1141254,76,0.102493464,0.110522577,0.118714274,0.133839181,0.12763655,0.111193497,0.189300056,0.106300402
1349253,37,0.109295076,0.129722173,0.116445131,0.124070884,0.125535097,0.10998246,0.181721777,0.1032274
1414721,115,0.110215626,0.117486293,0.126111401,0.131606471,0.11869354,0.098332732,0.18433718,0.113216757
1220746,45,0.110126908,0.105534606,0.13098787,0.131921921,0.123730806,0.098062452,0.171173169,0.128462267
996127,50,0.091940019,0.121406726,0.107180237,0.126554537,0.133538827,0.114812537,0.19666547,0.107901647
2507956,126,0.110294964,0.104523195,0.152970482,0.143341499,0.118537487,0.098838608,0.161698265,0.109795501
1936760,217,0.119295448,0.128641673,0.11851803,0.133484577,0.117719071,0.101899483,0.182771835,0.097669882
1613847,43,0.092438721,0.125263883,0.108002291,0.131131086,0.137696373,0.108062229,0.200651105,0.096754312
1418492,22,0.114341077,0.122273698,0.113713287,0.118918615,0.118911431,0.112869802,0.185404728,0.113567361
684300,80,0.099421273,0.112228816,0.123813208,0.135899987,0.127601399,0.10393595,0.186317075,0.110782293
1625784,57,0.11608167,0.118081492,0.122604361,0.123326794,0.119404587,0.102523144,0.182699179,0.115278773
1242903,37,0.088979922,0.123785935,0.115199386,0.133356908,0.130367889,0.107076131,0.195865919,0.105367911
958480,30,0.105984851,0.107222523,0.137871207,0.139819735,0.123349573,0.105843202,0.169228207,0.110680702
9163813,129,0.112209396,0.116994903,0.121780891,0.134931854,0.124953618,0.100775716,0.175759919,0.112593702
780116,32,0.097274842,0.112518992,0.120740894,0.132609927,0.133135323,0.105539153,0.185977136,0.112203733
1502400,70,0.114327144,0.101115647,0.130043504,0.128458445,0.119782602,0.09721964,0.174716519,0.134336501
1296514,56,0.110372347,0.109278686,0.126673898,0.123368247,0.12066823,0.104940035,0.187784893,0.116913664
1879260,102,0.10580054,0.124026945,0.11280482,0.127601099,0.119950851,0.116212842,0.195218537,0.098384365
1365169,44,0.026810166,0.170509989,0.038580943,0.119406049,0.171416646,0.190769,0.208015117,0.074492091
1609136,50,0.094398085,0.10561924,0.125215273,0.139080976,0.128880731,0.101875125,0.196348849,0.10858172
1396735,57,0.097795731,0.117497422,0.124226537,0.13855245,0.132275141,0.100377529,0.179301028,0.109974162
1452861,303,0.095658446,0.106522697,0.131762349,0.141055073,0.125747796,0.098707862,0.190179608,0.110366168
762041,46,0.107809319,0.109368363,0.132615755,0.129704983,0.122142326,0.096439974,0.173273644,0.128645636
1799799,75,0.091824079,0.120907649,0.115351558,0.132204661,0.141153815,0.111901432,0.182783561,0.103873245
1202223,49,0.096143582,0.116247525,0.119747186,0.132001449,0.129920314,0.103993059,0.190619297,0.111327589
1054718,65,0.115086763,0.107252782,0.129988705,0.134947926,0.120732572,0.10108691,0.176106885,0.114797456
1976994,149,0.099918435,0.120263492,0.128657696,0.127094275,0.124390785,0.099462083,0.181452231,0.118761003
3436514,81,0.103394963,0.122762413,0.116818524,0.129354126,0.127947827,0.108067764,0.182263775,0.109390608
1446267,63,0.092950523,0.120652597,0.117589467,0.13454176,0.130676444,0.107566818,0.194370287,0.101652104
3185521,160,0.096235415,0.110947765,0.121172394,0.134475724,0.125146571,0.104835354,0.200022772,0.107164005
1626686,37,0.09653196,0.115613441,0.118796392,0.132372184,0.129948315,0.106249139,0.188015229,0.112473341
729236,21,0.110382606,0.116094315,0.13872411,0.1230259,0.116935989,0.100910046,0.181261292,0.112665742
1392660,219,0.096393101,0.112876398,0.125652645,0.133526414,0.129072044,0.102146557,0.18254908,0.117783761
1201029,46,0.098124433,0.116838545,0.10803674,0.130605193,0.133707207,0.109587254,0.200369083,0.102731545
857839,36,0.109809843,0.113186818,0.116768561,0.126617845,0.124341255,0.104388061,0.182386416,0.122501201
1049263,28,0.09814771,0.116306001,0.119031811,0.131197435,0.125313018,0.105665686,0.20163919,0.10269915
1582286,75,0.088565725,0.128798534,0.101921075,0.132002871,0.141132039,0.110896719,0.202453733,0.094229303
1690995,76,0.127945104,0.114553796,0.114728185,0.130139346,0.12747622,0.102486688,0.171489039,0.111181622
2852664,35,0.085252399,0.127573043,0.111462245,0.13814144,0.145580452,0.111262214,0.184447222,0.096280986
1488694,69,0.111044161,0.119515585,0.123932358,0.126244763,0.11992985,0.111980845,0.173670112,0.113682327
2004123,147,0.104070026,0.128163845,0.113005877,0.123277844,0.126616092,0.103950634,0.193123018,0.107792665
1453242,37,0.103055003,0.109848946,0.125833042,0.131313592,0.127465144,0.103371174,0.176280579,0.12283252
2269844,52,0.091352349,0.119136534,0.114543034,0.135806737,0.133011989,0.101964758,0.199080846,0.105103753
1117165,88,0.116817048,0.101939224,0.132866497,0.1356871,0.118511033,0.10176894,0.172667474,0.119742684
1254964,39,0.120851899,0.107983351,0.135661652,0.135644146,0.121396436,0.101364775,0.170143235,0.106954506
1446673,44,0.108304965,0.112527303,0.1207567,0.126622418,0.121970366,0.107075293,0.189375317,0.113367637
16601927,527,0.099415342,0.115058136,0.114808495,0.129277792,0.130595313,0.101696899,0.194886384,0.114261639
2291444,167,0.099340396,0.128203195,0.107415672,0.129457588,0.125700403,0.106651406,0.20373085,0.099500489
1468497,45,0.095724297,0.119984043,0.114463045,0.138691724,0.137851123,0.108447805,0.182782714,0.102055249
1526242,92,0.110265871,0.132312161,0.101744515,0.123852195,0.13340936,0.104058811,0.193937267,0.10041982
1013976,43,0.127014179,0.107484616,0.122363402,0.12423746,0.113426493,0.104575128,0.177014859,0.123883863
20475972,150,0.101105509,0.113897298,0.131332995,0.141494941,0.129978954,0.106390283,0.169689914,0.106110106
2435682,48,0.093342602,0.120474336,0.112405519,0.133473722,0.136562407,0.109555035,0.192271823,0.101914557
982439,96,0.099329484,0.104805438,0.132039685,0.135388711,0.125452053,0.102989238,0.185081476,0.114913915
1286663,67,0.104455611,0.1114681,0.129977383,0.137620039,0.126660141,0.099322739,0.180988384,0.109507605
2079266,72,0.100432025,0.116863367,0.119098045,0.130046033,0.126979961,0.108669847,0.193396653,0.104514069
1468644,25,0.10875548,0.12584706,0.108729924,0.12121806,0.119955916,0.110347025,0.193885819,0.111260714
1332162,52,0.125376649,0.114557763,0.118201371,0.12881916,0.115280739,0.105209216,0.179195858,0.113359244
764500,90,0.103221412,0.125882817,0.117664779,0.133891642,0.126098638,0.101027611,0.19423625,0.097976851
1716203,56,0.101819176,0.112397827,0.117439679,0.130447622,0.119892998,0.10704854,0.202394004,0.108560152
1477852,44,0.095053711,0.118868122,0.113597852,0.130510688,0.129098113,0.11017349,0.1970512,0.105646824
2269380,299,0.108258469,0.108893535,0.126231561,0.139374908,0.123820537,0.105824156,0.181411912,0.106184923
1853424,19,0.103208712,0.123258815,0.120672621,0.125939086,0.124839297,0.108639621,0.187695742,0.105746107
1059854,64,0.110231104,0.117796989,0.132016571,0.146436616,0.123310089,0.101570498,0.164527836,0.104110297
1805637,24,0.104689834,0.13078015,0.109895387,0.125387725,0.126442263,0.10835109,0.191889141,0.10256441
1219306,105,0.097141785,0.107630559,0.126485394,0.135816956,0.124943118,0.10698024,0.193821723,0.107180225
1617536,67,0.087156238,0.128804331,0.108326633,0.131811083,0.133682308,0.108037607,0.206138773,0.096043026
1198546,42,0.128057947,0.110993342,0.110710469,0.120862471,0.120038991,0.10834716,0.182601087,0.118388532
8107178,129,0.097858628,0.123518539,0.114882523,0.13219874,0.128177017,0.102663546,0.197719073,0.102981934
1169214,20,0.132940153,0.106629091,0.120418041,0.127326919,0.119440938,0.100770862,0.179635733,0.112838263
1074684,38,0.091525194,0.112433154,0.109745523,0.134083225,0.132706866,0.108424587,0.208265505,0.102815946
1440785,169,0.107871529,0.10682849,0.120155205,0.139419114,0.128133525,0.108690686,0.185036134,0.103865318
1406128,58,0.092177137,0.132287882,0.113589964,0.128808836,0.135190216,0.114154832,0.187763375,0.096027758
761052,36,0.104953155,0.121360805,0.116928055,0.124538345,0.123259954,0.107062696,0.192787125,0.109109865
1184159,110,0.115800273,0.112141065,0.124800526,0.126306183,0.118143891,0.106480755,0.181405922,0.114921385
1008812,114,0.121139822,0.114085427,0.126323919,0.133525421,0.118584333,0.096652004,0.176603956,0.113085117
2152900,102,0.121251547,0.12151741,0.119486422,0.127400911,0.117784103,0.098658533,0.179162889,0.114738186
8444981,215,0.089854736,0.114014782,0.121629418,0.139376147,0.130924253,0.101059021,0.197150922,0.105990722
3148366,143,0.086945633,0.117520882,0.120090641,0.141152615,0.133376794,0.105483687,0.192306109,0.103123639
2233265,150,0.101584856,0.128972447,0.109356405,0.125832504,0.122922092,0.105458196,0.196645944,0.109227557
2560359,61,0.10723077,0.116964548,0.120913768,0.1308084,0.125254026,0.110983977,0.177194484,0.110650027
1624248,362,0.127245843,0.108973461,0.119462117,0.131088744,0.121318705,0.104836677,0.172523712,0.114550741
2520181,422,0.108376846,0.108250838,0.130711523,0.137004797,0.124351202,0.096474039,0.180698314,0.114132441
1677370,17,0.096291845,0.113140614,0.118205066,0.138250206,0.128051824,0.110636631,0.192915014,0.1025088
1072558,57,0.12680138,0.103658075,0.125890672,0.131029313,0.117100579,0.097195058,0.180215261,0.118109663
1546530,184,0.09577443,0.113045092,0.124073133,0.136597497,0.12962316,0.101882825,0.187786405,0.111217458
901880,36,0.105856645,0.114068755,0.128889918,0.12520784,0.120891263,0.108138387,0.180110071,0.116837122
1260939,26,0.090201716,0.120979521,0.115497804,0.129016181,0.132068806,0.109191419,0.198954765,0.104089788
1587090,68,0.111396849,0.121786946,0.122465337,0.137561313,0.122157395,0.100458825,0.174975034,0.109198301
823110,139,0.108615227,0.10300573,0.129989748,0.134705331,0.117804395,0.103224797,0.181186036,0.121468736
1587546,171,0.100985398,0.114097037,0.119178063,0.135081967,0.130112889,0.106795786,0.182570149,0.11117871
3325490,138,0.090773525,0.113123933,0.117106974,0.135169477,0.133580824,0.105098266,0.197926227,0.107220774
1589527,83,0.106187882,0.118858811,0.114624099,0.127779494,0.127601411,0.109779199,0.189014823,0.10615428
1487112,28,0.126583579,0.116274967,0.126559215,0.12060548,0.117116717,0.102752647,0.176813156,0.113294239
854226,50,0.102461757,0.114941706,0.116093389,0.131531568,0.127519448,0.103595077,0.195635194,0.108221861
1954438,89,0.1184588,0.105577804,0.123210633,0.129056033,0.119699889,0.108267448,0.18390713,0.111822263
1399811,120,0.097437048,0.107890926,0.123870775,0.137492901,0.128144923,0.102523447,0.186878664,0.115761316
2019969,77,0.094109005,0.116019225,0.117123064,0.13321513,0.133305866,0.107543365,0.193164419,0.105519926
14745406,310,0.094952559,0.118254614,0.117643799,0.135292572,0.129930277,0.103554129,0.194261828,0.106110222
1224191,214,0.106990605,0.103807813,0.141500608,0.133512738,0.125663594,0.098917036,0.171009436,0.118598171
1132964,166,0.096584171,0.111253044,0.116761048,0.13835043,0.127956149,0.104281439,0.20053629,0.104277429
1575381,47,0.096530431,0.126178167,0.11118947,0.135101101,0.130154009,0.10910446,0.19089869,0.100843673
1723874,101,0.098252212,0.103477095,0.148523314,0.144307272,0.121103306,0.102344338,0.170522309,0.111470154
1546664,56,0.096799398,0.108972047,0.121061511,0.133350033,0.132323866,0.107218095,0.191837381,0.108437669
2272081,87,0.120791212,0.128065385,0.110653315,0.125222109,0.121885812,0.102935707,0.181508538,0.108937922
992773,33,0.106981442,0.115303757,0.120361598,0.132500681,0.130032866,0.1021112,0.18336578,0.109342677
2224913,125,0.098279513,0.124771721,0.108097565,0.130889528,0.132887788,0.110238785,0.196073762,0.098761338
1961502,93,0.089982487,0.125242908,0.115421494,0.132656142,0.13522036,0.104876445,0.192288096,0.104312067
1096198,335,0.102389873,0.109559318,0.130942126,0.138385017,0.127507305,0.10118082,0.176354977,0.113680563
1468353,92,0.117025644,0.121882061,0.116554843,0.126846551,0.119842817,0.101325554,0.189018996,0.107503534
1743987,23,0.09236393,0.113364789,0.12239144,0.13488929,0.129679266,0.107223554,0.192618453,0.107469278
6484404,135,0.092247952,0.120627277,0.1131989,0.1333411,0.135668345,0.107992541,0.19439897,0.102524916
961158,35,0.100899861,0.111350777,0.124046489,0.136918007,0.126432981,0.108743824,0.183879252,0.107728809
902761,73,0.125813712,0.105096655,0.125154074,0.131968692,0.120787518,0.106391643,0.172085531,0.112702175
2617414,45,0.092608046,0.12427135,0.106763099,0.126798953,0.135775692,0.111303742,0.196034648,0.106444472
2841795,155,0.104425151,0.125569271,0.113540574,0.129300879,0.129937975,0.105148214,0.1853475,0.106730436
1015683,64,0.10269451,0.110284287,0.141969704,0.143110583,0.124394317,0.102988901,0.169806146,0.104751552
2399273,149,0.091823491,0.119415276,0.117862828,0.137429748,0.132334963,0.106421604,0.192433032,0.102279056
1360404,140,0.107495379,0.106196716,0.124991114,0.135661385,0.121673104,0.106649501,0.190785063,0.106547737
1419325,139,0.11398268,0.119470978,0.110234524,0.125896101,0.131489892,0.104950202,0.181982535,0.111993088
1417316,65,0.124662513,0.123379859,0.111867194,0.127013955,0.114825841,0.104762481,0.183229281,0.110258877
2300106,45,0.110114535,0.117056087,0.117236399,0.131150747,0.12302094,0.108603866,0.182395207,0.110422219
1060918,36,0.09035502,0.119643642,0.127114673,0.140211253,0.141741163,0.104055349,0.177041631,0.099837268
1031398,107,0.109820258,0.107027436,0.125888192,0.135546891,0.122305745,0.106868296,0.185635073,0.106908109
2952041,73,0.088350927,0.126240114,0.110506354,0.135683154,0.129744943,0.105654288,0.20976783,0.09405239
1531062,31,0.092445113,0.112989097,0.118025692,0.129885692,0.131691189,0.102153178,0.197109637,0.115700402
1973225,77,0.104087518,0.122950552,0.118027154,0.132144607,0.125505042,0.10337386,0.186644595,0.107266671
1428083,35,0.092254128,0.120183982,0.121849441,0.135299558,0.123579797,0.100861502,0.199264325,0.106707266
1426970,48,0.112522409,0.134236332,0.110081032,0.118719989,0.123471495,0.10450149,0.183387699,0.113079555
1437353,61,0.105075916,0.113031101,0.121314342,0.134386054,0.130166118,0.111277207,0.177201359,0.107547903
1222519,29,0.0935061,0.123440413,0.11433368,0.134537707,0.135478272,0.107999844,0.187356732,0.103347251
961423,139,0.103340371,0.104858865,0.127790206,0.128947545,0.125104097,0.10025147,0.185377327,0.124330119
1184083,40,0.113588536,0.10488338,0.131455042,0.141069733,0.11937788,0.113546883,0.173044022,0.103034524
1503016,67,0.104134454,0.122546671,0.112328336,0.129546258,0.128092303,0.105114563,0.196651363,0.101586052
1431262,24,0.104633765,0.112766324,0.126273782,0.133382626,0.123554056,0.101665723,0.180883891,0.116839832
914011,15,0.1024014,0.118922377,0.121063925,0.126599237,0.130385331,0.10655739,0.184967409,0.109102931
1836233,64,0.090881223,0.111356167,0.113537295,0.133370525,0.130751639,0.104582678,0.209893675,0.105626797
876021,120,0.100329427,0.117001904,0.114364129,0.131716094,0.129131231,0.102896817,0.193744479,0.110815919
1132257,74,0.100544339,0.121037908,0.110505259,0.129327434,0.127287966,0.107365208,0.202857302,0.101074583
1498103,96,0.125420757,0.124016637,0.115952238,0.126167337,0.119253947,0.101870837,0.181719345,0.105598901
1800490,43,0.101809504,0.128912619,0.117207356,0.133106141,0.124789814,0.102493557,0.187884807,0.103796202
987388,38,0.097002355,0.1115465,0.13343645,0.130901512,0.125436345,0.103794993,0.185041662,0.112840184
766188,28,0.127450684,0.117775974,0.116400101,0.124991613,0.118622405,0.102581197,0.179047759,0.113130266
6406853,107,0.103096592,0.116674222,0.128509169,0.134130927,0.124633283,0.099269874,0.183303299,0.110382634
1183075,35,0.124504742,0.105290252,0.114872332,0.124706674,0.120235819,0.101158257,0.187796733,0.12143519
768077,68,0.114051151,0.105834611,0.130810176,0.131192034,0.119606674,0.096954253,0.179359337,0.122191764
1811102,212,0.101511603,0.10664476,0.148452775,0.144812044,0.11941186,0.097712052,0.168424763,0.113030143
1258881,51,0.112289284,0.106014186,0.150807514,0.143400927,0.119237709,0.102018421,0.16118621,0.105045748
2190919,372,0.086850932,0.121419682,0.114364067,0.132566831,0.133333746,0.105881219,0.194440949,0.111142573
2275945,70,0.095912671,0.128169043,0.11943222,0.130917301,0.123485989,0.103675498,0.1933209,0.105086377
1078782,34,0.117483922,0.113705518,0.11355103,0.124386144,0.120881186,0.107056407,0.188041528,0.114894265
993232,26,0.108964408,0.107820871,0.126000089,0.131321016,0.124092398,0.102776907,0.188988736,0.110035575
3016666,36,0.098131031,0.11390399,0.123346061,0.130224269,0.132513332,0.105610287,0.183868222,0.112402808
929167,39,0.114131904,0.112620919,0.117151592,0.126959691,0.1252594,0.102450042,0.186326301,0.115100153
1049990,71,0.11373524,0.106044275,0.136433182,0.13459062,0.119368019,0.100556905,0.17155539,0.117716368
1025698,28,0.088305593,0.114044674,0.119409536,0.138233004,0.135959906,0.105240374,0.192463802,0.106343112
1588740,60,0.096154563,0.122248311,0.113082637,0.127235536,0.13419129,0.108650377,0.192305508,0.106131779
1624428,44,0.096363491,0.122637641,0.116698658,0.132602628,0.131406289,0.10532334,0.192653569,0.102314384
923916,42,0.088218337,0.125832323,0.107170602,0.130725465,0.136829518,0.112271624,0.202929119,0.096023012
2028383,69,0.101620262,0.119085682,0.130401595,0.130484552,0.132298606,0.103882454,0.176186161,0.106040688
1116194,103,0.096915508,0.110206572,0.12876671,0.133752508,0.12654562,0.10847717,0.184777291,0.110558621
1225718,60,0.096237997,0.118321256,0.125881761,0.139853213,0.141799811,0.105348897,0.17176328,0.100793784
1173235,70,0.104829609,0.104310364,0.123822658,0.130270658,0.120486702,0.108254306,0.193750522,0.114275181
878864,49,0.116720955,0.102926372,0.137507306,0.136791339,0.116804601,0.100009099,0.175601463,0.113638865
1191591,23,0.101918901,0.128832748,0.113658511,0.12610161,0.126641592,0.107347877,0.194781598,0.100717164
811599,18,0.089198027,0.123847778,0.112125989,0.129086972,0.13654044,0.109554613,0.196844067,0.102802115
1434311,49,0.09379598,0.121357533,0.11537705,0.134855759,0.132698157,0.107938819,0.192805254,0.101171448
813426,43,0.100407745,0.111616246,0.119447134,0.133324172,0.125472977,0.101059556,0.191462541,0.117209629
809398,70,0.119212626,0.122996266,0.115742629,0.127853866,0.113478707,0.09785558,0.193336733,0.109523594
1246214,73,0.094045941,0.109729706,0.123600167,0.13602657,0.123085612,0.106471327,0.200661447,0.10637923
4235594,59,0.095387456,0.121016562,0.117227683,0.135036718,0.131263811,0.104370957,0.194711208,0.100985604
1396369,30,0.100848349,0.114976065,0.110991828,0.135443368,0.131059723,0.108249116,0.192259814,0.106171737
803813,24,0.106351516,0.121009287,0.117661363,0.127995946,0.124563904,0.106101025,0.18851673,0.107800229
1413042,36,0.098377414,0.134598516,0.108680466,0.132424868,0.13004678,0.106486573,0.193275138,0.096110245
3210972,126,0.09604117,0.11390483,0.139963465,0.140907067,0.120826567,0.100609532,0.182226475,0.105520894
971212,30,0.116084475,0.125462277,0.117859068,0.118840232,0.118148414,0.103246077,0.183483495,0.116875961
1538107,40,0.092183656,0.111149277,0.124827791,0.135731988,0.128827686,0.106511247,0.193904097,0.106864258
888896,65,0.106803414,0.10359921,0.124752818,0.129394875,0.123059527,0.106497397,0.18855028,0.11734248
2432449,353,0.106570117,0.107642384,0.125553767,0.141589185,0.11992887,0.103493327,0.189264556,0.105957794
1370547,112,0.091165472,0.119421186,0.118227466,0.136742259,0.135889377,0.105003872,0.188189648,0.10536072
1162751,30,0.093822408,0.111463109,0.113408358,0.131708999,0.128849264,0.107358079,0.211794412,0.101595371
1827512,38,0.093644418,0.112368542,0.118448696,0.134003701,0.132454362,0.104056128,0.197705725,0.107318428
1475291,55,0.120587581,0.122054411,0.120019678,0.125165919,0.12024956,0.0975728,0.182017813,0.112332237
990075,30,0.10853457,0.114407404,0.121420803,0.126744765,0.121042194,0.103833814,0.191364021,0.112652428
1320671,59,0.117604798,0.109335285,0.120558439,0.113439951,0.11293263,0.10826533,0.194377953,0.123485615
1730653,80,0.091135891,0.124398748,0.111473822,0.131236658,0.13840098,0.11004131,0.188571661,0.104740931
1258539,65,0.114703912,0.119568338,0.117663654,0.126231803,0.11870497,0.106984974,0.189976807,0.106165541
821291,25,0.098984893,0.109839026,0.123192955,0.134171693,0.123430119,0.105671876,0.194821953,0.109887485
997650,68,0.10431219,0.113544864,0.132184268,0.138082733,0.125338249,0.10489955,0.174453269,0.107184877
1260112,49,0.107805732,0.132314456,0.112226397,0.128226823,0.120508157,0.105001581,0.187920943,0.105995911
2396450,134,0.123526102,0.115605542,0.119594478,0.117838447,0.116402399,0.101038125,0.188545232,0.117449674
1929261,75,0.10392906,0.117481873,0.117489176,0.13504036,0.123582722,0.10997778,0.190906484,0.101592546
1677142,45,0.107698836,0.114370116,0.117232724,0.133491654,0.126491178,0.108519442,0.184768605,0.107427445
1507057,56,0.105533514,0.115315925,0.118790534,0.128769821,0.119944686,0.105699929,0.193057585,0.112888006
778960,19,0.112400886,0.106400278,0.119701335,0.133032102,0.123763784,0.107887928,0.186801311,0.110012377
1311426,107,0.110410837,0.128010149,0.111920062,0.120211986,0.123001058,0.104924559,0.194928551,0.106592797
1018830,74,0.110353109,0.105583563,0.125847756,0.135911357,0.121425573,0.107212595,0.183359145,0.110306903
1465749,49,0.120238804,0.122907608,0.112465248,0.124306357,0.12308447,0.102571663,0.185265532,0.109160319
1027539,44,0.102022141,0.112619045,0.115316223,0.128154839,0.128708289,0.11006905,0.193160568,0.109949845
961913,43,0.102150085,0.113163769,0.119472207,0.135585012,0.128398598,0.10089563,0.192402625,0.107932074
443773,11,0.090058422,0.113703651,0.116378309,0.131831412,0.131837362,0.110971197,0.195261729,0.109957918
1548845,105,0.104855752,0.113729248,0.108780571,0.129044039,0.137561433,0.114369095,0.184872577,0.106787286
1279825,62,0.118250474,0.107648412,0.118594053,0.127100644,0.122833557,0.100175457,0.178058725,0.127338678
645572,35,0.119736377,0.101318699,0.13569113,0.130069819,0.117107087,0.099967902,0.169299894,0.126809091
2110218,100,0.101496735,0.114737783,0.127344051,0.136759506,0.129132013,0.109080058,0.178059149,0.103390704
1257468,28,0.094661601,0.122512133,0.112064349,0.126058108,0.128221867,0.10847315,0.201817865,0.106190928
811955,20,0.109749439,0.107814137,0.128245074,0.133788574,0.123218758,0.101334687,0.183867543,0.111981788
1026017,102,0.084029485,0.124915488,0.112387813,0.136193605,0.144205445,0.108513392,0.18768072,0.102074051
2618738,88,0.090409373,0.118868342,0.116719461,0.137152126,0.13219142,0.103131412,0.201166322,0.100361544
942925,42,0.105659608,0.110148663,0.129208619,0.138903431,0.126276293,0.102229561,0.17853964,0.109034185
5711833,46,0.089659766,0.121403725,0.118588767,0.138995653,0.136551961,0.105873142,0.185418057,0.103508929
2201195,145,0.097899368,0.11448349,0.113438542,0.131873388,0.12897027,0.105336223,0.205187764,0.102810955
1404984,58,0.095190277,0.113052867,0.118458313,0.132251164,0.1272885,0.103238814,0.199776825,0.110743239
1195181,46,0.111082776,0.123455397,0.11851823,0.125886703,0.120711781,0.103464032,0.177063388,0.119817693
1226441,26,0.108088153,0.109844418,0.115058014,0.124736443,0.126667081,0.106568566,0.196020383,0.113016941
1799860,84,0.099091854,0.117377205,0.126436976,0.138575371,0.129765901,0.109238996,0.176683763,0.102829934
2603203,203,0.087934415,0.111762595,0.112909481,0.133727432,0.132888922,0.109258717,0.21106434,0.100454097
1185114,266,0.124169835,0.110354936,0.124182997,0.132076963,0.120895741,0.103080851,0.175080007,0.110158669
1162011,60,0.107360581,0.106988816,0.125047216,0.128037277,0.12103159,0.104362224,0.185422076,0.12175022
1690453,95,0.103770327,0.115091482,0.118342376,0.132935348,0.121278231,0.097298609,0.19862058,0.112663046
793098,58,0.096843674,0.115850085,0.121426968,0.140340495,0.129087418,0.107308843,0.187519514,0.101623002
1713788,73,0.097410172,0.109066284,0.135185273,0.148392302,0.124137398,0.103905125,0.177248625,0.10465482
1029397,34,0.094867352,0.104220269,0.120734614,0.133728842,0.122354429,0.108212568,0.208904924,0.106977002
1052018,10,0.122757223,0.124889519,0.120228221,0.126917699,0.115368145,0.100385242,0.179202674,0.110251278
1053126,35,0.119712667,0.102357251,0.148040802,0.139786266,0.117331306,0.09816912,0.16447595,0.110126638
1077686,66,0.094289645,0.109547061,0.119946308,0.134062143,0.128824257,0.103876629,0.19947383,0.109980127
778810,23,0.088618024,0.125080757,0.111571372,0.126878466,0.136156259,0.109750624,0.200959664,0.100984835
1211098,20,0.107906619,0.118824196,0.119081782,0.12824535,0.124008727,0.105653613,0.183543375,0.112736338
2592561,490,0.107118378,0.113220238,0.123542838,0.137083497,0.128745359,0.103461632,0.181879635,0.104948422
1593458,36,0.093467479,0.122758528,0.116616928,0.134793851,0.131585291,0.101330044,0.193044509,0.106403371
1400803,39,0.107074778,0.126185124,0.116536465,0.132572852,0.121437685,0.106798876,0.188312541,0.101081679
783649,72,0.099027574,0.111797886,0.121468527,0.136256333,0.129845309,0.104600191,0.187972822,0.10903136
985203,56,0.114434345,0.118613429,0.111527656,0.127555812,0.124932206,0.102049779,0.184101587,0.116785185
2561564,109,0.096408414,0.118608532,0.116215934,0.133158078,0.128366783,0.101375103,0.199395351,0.106471805
792297,13,0.096708169,0.123113787,0.115814403,0.134811793,0.130100403,0.102082857,0.192612551,0.104756037
2173228,83,0.087152634,0.128109423,0.110501143,0.135411505,0.132917981,0.104185575,0.203019513,0.098702226
1024139,29,0.100512584,0.108017422,0.134350085,0.139518383,0.126121363,0.098412296,0.181775233,0.111292633
1477238,32,0.095594486,0.112480126,0.118700594,0.134362393,0.131813078,0.104335253,0.193705151,0.109008919
827933,25,0.1063902,0.114304438,0.127079077,0.129507915,0.119358417,0.100378007,0.183597359,0.119384586
1811178,24,0.093109857,0.111869591,0.115369551,0.134526662,0.128362332,0.112681879,0.204613057,0.099467071
571009,86,0.084723424,0.124030765,0.112602091,0.134350574,0.138286043,0.114574275,0.188504814,0.102928015
1307557,39,0.098138212,0.114724354,0.122786048,0.138973663,0.128984747,0.104769545,0.189623685,0.101999747
1134472,24,0.114125543,0.113204736,0.122683734,0.133107589,0.120392645,0.10478411,0.183623854,0.108077789
1194781,84,0.102940997,0.117226128,0.130889825,0.13988512,0.124634967,0.102736033,0.177070186,0.104616745
1805897,45,0.111497965,0.101857713,0.141770371,0.132344598,0.115657934,0.093621173,0.183370115,0.11988013
859817,38,0.103979161,0.117433113,0.125914545,0.143778973,0.124803817,0.101839903,0.181042147,0.10120834
2859109,93,0.108299623,0.112842565,0.121690817,0.131821533,0.119967135,0.10674299,0.183714254,0.114921084
851675,49,0.10379171,0.111820072,0.120192174,0.137431302,0.130047987,0.105358533,0.184238494,0.107119729
